TF	Target	WeightOfEdge
GATA4	ASH2L	0.002894801087677479
JUND	ZNF107	0.002894634148105979
EZH2	ARHGAP28	0.0028945733793079853
HAND2	POU2AF1	0.0028945174999535084
MLLT3	KDM6A	0.0028944669757038355
MLLT3	TRIM33	0.0028941764030605555
PRDM1	ASB9	0.0028941535856574774
SOX2	ERCC-00096	0.002894005039706826
KLF5	SH3BGRL	0.002893918426707387
LEF1	MBOAT1	0.0028934136498719454
EZH2	GATM	0.002893399680033326
FOXP1	RORB	0.00289332726970315
AR	HAPLN1	0.00289328396320343
EOMES	LRR1	0.0028932811692357063
NANOG	RIPPLY1	0.0028932662680745125
FOXP1	COL5A2	0.0028931698761880398
EZH2	MECOM	0.0028930362313985825
EGR1	ERCC-00165	0.0028929219115525484
EGR1	ERCC-00136	0.0028928881511092186
GATA3	COL4A1	0.0028928634710609913
SNAI2	DNAJB14	0.0028928576502949
MXI1	TRPS1	0.002892735181376338
GATA3	KDELR3	0.0028924879152327776
GATA2	ESCO2	0.0028923891950398684
KLF5	HELZ	0.002892343094572425
SOX17	TRIP6	0.0028923405334353447
SOX17	CD9	0.0028923391364514828
LEF1	H1F0	0.002892203163355589
SMAD2	RFPL2	0.0028920802287757397
MLLT3	PPPDE1	0.0028919964097440243
GATA4	CREB3L2	0.0028916760347783566
EOMES	UPF1	0.00289147044532001
EOMES	NFYB	0.0028914588037878275
MXI1	MRPS30	0.0028911593835800886
EOMES	SENP7	0.0028911118861287832
EGR1	ST8SIA1	0.0028911102563142776
EZH2	JUND	0.0028910438995808363
GATA4	LRRCC1	0.002891035983338952
EZH2	ZNF238	0.0028909931425005198
HAND2	BCL11A	0.002890585223212838
SNAI2	C11ORF82	0.002890451345592737
PRDM1	CA14	0.0028903670608997345
OTX2	HELZ	0.002890207339078188
OTX2	ZKSCAN1	0.002890190342441201
MLLT3	BTF3	0.0028899123426526785
SMAD2	PREPL	0.002889900468289852
SNAI2	ZNF142	0.002889864845201373
GATA6	ZNF24	0.0028897137381136417
NANOG	ZNF521	0.00288962060585618
SOX2	ERCC-00046	0.0028894965071231127
PRDM1	PHLDB2	0.002889476018026471
STAT3	KLF8	0.0028894657734781504
TCF4	DNMT1	0.0028894497081637383
SMAD2	ITGA5	0.0028894224669784307
GATA2	AFF4	0.0028893216513097286
JUND	RBM14	0.002889128401875496
SOX17	SAP18	0.002888971474021673
POU5F1	LZTS1	0.0028889260720461607
DNMT3B	FER	0.0028888219967484474
TRIM28	GYPB	0.0028887041844427586
ZFP42	SNAI2	0.0028885379433631897
GATA2	SH3RF1	0.0028884250205010176
SNAI2	C4ORF46	0.0028883644845336676
NANOG	EPHA4	0.002888354007154703
TEAD4	ERCC-00003	0.0028878971934318542
GATA3	ERCC-00025	0.002887865761294961
HAND2	LGR4	0.002887623617425561
SOX17	GTF2H2D	0.0028875928837805986
GATA3	BCL11A	0.0028875379357486963
SOX17	SMAD5	0.0028874827548861504
HAND2	POLB	0.00288748019374907
SMAD2	CENPK	0.0028874243143945932
GATA6	SNX14	0.0028872345574200153
BCL11A	LIPG	0.0028871200047433376
HAND2	AK4	0.0028868725057691336
ZFP42	TRERF1	0.0028865851927548647
EGR1	LPIN1	0.0028865262866020203
SMAD2	MAP3K2	0.0028865209314972162
GATA3	TLE2	0.002886078553274274
MXI1	CYP1B1	0.0028859609737992287
SNAI2	C3ORF14	0.002885491121560335
PRDM1	TLE1	0.002885481109842658
JUND	ERCC-00053	0.002885469701141119
GATA2	MPHOSPH9	0.0028854140546172857
GATA4	QPCT	0.002885393099859357
SNAI2	FOXJ2	0.00288536143489182
GATA2	KIAA1324L	0.002885345136746764
DNMT3B	RNF14	0.0028852561954408884
TCF4	ERCC-00096	0.00288514350540936
BCL11A	LZTS1	0.0028851230163127184
LEF1	SLC35A3	0.0028850710950791836
DNMT3B	CD48	0.002884684596210718
GATA4	HLX	0.0028846513014286757
JUND	PRKACB	0.002884591929614544
OTX2	GCM1	0.0028845774941146374
STAT3	BAG3	0.0028842869214713573
MXI1	STK17B	0.0028838946018368006
JUND	ZNF398	0.002883792854845524
GATA6	LMX1B	0.0028836571145802736
FOXH1	PTGR1	0.002883634762838483
BCL11A	ZIC3	0.0028835402335971594
SNAI2	U2AF1	0.0028834000695496798
SOX17	COMMD10	0.0028833122923970222
JUND	EZH2	0.002883282722905278
SOX2	FN1	0.0028832347597926855
SNAI2	TGFB1	0.002883104607462883
SNAI2	PURA	0.002882858971133828
GATA3	CHEK2	0.0028827989008277655
HAND2	MCC	0.002882602857425809
SOX17	ERCC-00046	0.002882455475628376
AR	BCAR3	0.002882214030250907
DNMT3B	ZNF471	0.002882151398807764
ZFP42	AMN1	0.00288214860484004
JUND	ODC1	0.002882145345211029
SMAD2	SALL2	0.0028820596635341644
GATA4	ERCC-00113	0.0028820394072681665
MXI1	ERCC-00025	0.0028820179868489504
MXI1	SATB2	0.002881928812712431
DNMT3B	AIRE	0.002881688065826893
SOX17	ERCC-00096	0.0028816789854317904
HAND2	WDFY1	0.0028816640842705965
PRDM1	CALB1	0.0028816612903028727
GATA3	NFIB	0.002881635446101427
HAND2	SALL2	0.0028814873658120632
SMAD2	HSD17B11	0.0028814049437642097
TEAD4	ERCC-00095	0.0028813458047807217
MLLT3	PAWR	0.0028813176322728395
NANOG	WLS	0.0028811958618462086
MLLT3	ZNF219	0.0028804512694478035
STAT3	ZFPM2	0.0028804377652704716
OTX2	FZD5	0.002880287589505315
MLLT3	SMAD6	0.0028802778106182814
SNAI2	MRS2	0.002880228217691183
SNAI2	DYNC1I1	0.0028800801374018192
DNMT3B	PLAU	0.0028799318242818117
EGR1	TRIM22	0.0028798056300729513
MXI1	AIRE	0.002879736479371786
MXI1	MME	0.002879699692130089
GATA3	PRSS35	0.002879686886444688
EZH2	SMAD6	0.0028796312399208546
SOX17	HNRNPK	0.0028789544012397528
EGR1	MALT1	0.0028788757044821978
LEF1	ZNF160	0.0028788407798856497
ZFP42	MANEA	0.0028788107447326183
SOX17	SSFA2	0.002878808416426182
KLF5	RBBP4	0.0028785348404198885
EOMES	CCNA2	0.0028784845490008593
EGR1	TNC	0.0028784172609448433
OTX2	HLX	0.00287804682739079
KLF5	TLE3	0.0028780100401490927
DNMT3B	BTG2	0.0028778803534805775
GATA6	AIRE	0.002877356018871069
OTX2	ANKMY2	0.002877281280234456
PRDM1	FOXJ1	0.002877169055864215
GATA2	CLDN11	0.002877121092751622
MLLT3	SLC6A15	0.0028767010662704706
MLLT3	ELMOD2	0.00287658185698092
PRDM1	RBBP8	0.0028765774331986904
JUND	CDCA2	0.002876492217183113
MLLT3	TFAP2A	0.0028764589224010706
MXI1	TRIM22	0.002875980455428362
BCL11A	MAFF	0.0028759546112269163
CTNNB1	HOXB6	0.0028755273669958115
SNAI2	NUDT11	0.0028753983788192272
JUND	KIAA1804	0.002875188598409295
DNMT3B	FEZ1	0.0028751858044415712
SMAD2	SHOX2	0.002874998841434717
JUND	NUSAP1	0.0028744046576321125
JUND	MBIP	0.0028743562288582325
MLLT3	MEX3C	0.0028742135036736727
CTNNB1	SEMA6D	0.0028741394635289907
GATA4	STC1	0.0028741026762872934
DNMT3B	ERCC-00113	0.0028740784619003534
ZFP42	CITED2	0.0028739850968122482
NANOG	NUAK1	0.002873950870707631
MXI1	KHDRBS2	0.0028738733381032944
LEF1	ARHGAP28	0.0028738558758050203
EGR1	GATA4	0.0028738167602568865
SOX17	BTF3	0.002873738994821906
EGR1	MIA3	0.002873555989935994
DNMT3B	PDLIM3	0.0028732900973409414
MLLT3	SOX13	0.0028732498176395893
SNAI2	FREM1	0.0028731783386319876
AR	IRF1	0.0028731180354952812
TCF4	ERCC-00046	0.0028730854392051697
FOXH1	APOBEC3G	0.0028728535398840904
GATA4	YAF2	0.002872710581868887
GATA2	STK38L	0.002872639102861285
TP53	HOXB4	0.0028725937008857727
EOMES	TP53INP1	0.0028724325820803642
FOXH1	PALLD	0.0028723538853228092
HAND2	DPF2	0.002872287295758724
SMAD2	PHC1	0.0028718572575598955
SNAI2	ILF2	0.0028716414235532284
GATA4	MLL3	0.0028716386295855045
DNMT3B	PIK3R5	0.0028716258239001036
HAND2	STT3B	0.0028715303633362055
POU5F1	POU3F1	0.0028714644722640514
SNAI2	ELMOD2	0.0028711643535643816
GATA6	TMEM131	0.002871112897992134
MXI1	ALG6	0.0028708975296467543
MLLT3	POLR2G	0.002870880765840411
EOMES	ASH2L	0.002870750380679965
MLLT3	CDCA7L	0.0028704728465527296
MXI1	PLCB4	0.0028703403659164906
MLLT3	GAD1	0.00287033524364233
KLF5	IGDCC4	0.0028702649287879467
EOMES	TWIST1	0.0028702011331915855
MXI1	NOC3L	0.0028699550312012434
MXI1	FAM135A	0.0028696993831545115
MXI1	BCLAF1	0.002869625110179186
EZH2	AR	0.002869264455512166
SNAI2	DNAAF2	0.0028691620100289583
SMAD2	PLAU	0.0028691058978438377
OTX2	MIA3	0.002869069343432784
STAT3	LIPG	0.002869069343432784
SNAI2	MTERF	0.0028689466416835785
HAND2	SMAD2	0.002868806477636099
MXI1	DNAJC2	0.002868745941668749
AR	ERCC-00076	0.0028687280137091875
SMAD2	CCDC82	0.002868713578209281
KLF5	XRN1	0.0028686970472335815
MLLT3	MRPS30	0.0028683748096227646
PRDM1	PREPL	0.00286818272434175
BCL11A	FXR1	0.002867950825020671
GATA4	ADAMTS3	0.0028679315000772476
EOMES	GATAD2A	0.002867824397981167
SOX17	MAFF	0.002867719391360879
GATA2	TRIP11	0.0028675307985395193
FOXH1	CCDC81	0.0028674856293946505
NANOG	MYOF	0.00286715105175972
PRDM1	SLC35F1	0.0028669903986155987
PRDM1	TTK	0.002866680035367608
EGR1	CTSK	0.0028665796853601933
SOX17	C3ORF14	0.002866497030481696
LEF1	MBIP	0.0028663838747888803
PRDM1	PRMT6	0.00286634499207139
DNMT3B	WNT5A	0.002865798771381378
NANOG	TTC39B	0.0028655638452619314
GATA3	MAGI3	0.0028654062189161777
TCF4	SPIB	0.0028653910849243402
SOX17	NFATC3	0.002865346148610115
NANOG	CTSK	0.002865340793505311
SNAI2	BCLAF1	0.0028653370682150126
EGR1	BARX2	0.002865205053240061
ZFP42	SENP7	0.002865013899281621
DNMT3B	TMF1	0.0028649852611124516
MLLT3	SOX17	0.0028648939915001392
GATA6	SHOX	0.0028647086583077908
DNMT3B	ERCC-00096	0.0028645661659538746
GATA6	MME	0.0028645305428653955
BCL11A	CEP290	0.0028643845580518246
DNMT3B	PRSS35	0.0028642623219639063
PRDM1	STK38L	0.0028642360121011734
AR	LHX1	0.002864103065803647
STAT3	PRSS35	0.002863535890355706
DNMT3B	AMN1	0.00286336918361485
JUND	RUNX1	0.0028632055036723614
STAT3	GNG11	0.002863061148673296
SNAI2	ELL2	0.002863009925931692
TCF4	NUSAP1	0.0028627298306673765
PRDM1	RBM14	0.0028625570703297853
ZFP42	EPHA4	0.0028625247068703175
GATA6	PPT2	0.0028625146951526403
KLF5	ERCC-00096	0.0028625009581446648
DNMT3B	RHAG	0.0028624997939914465
NANOG	PDLIM3	0.002862367546185851
NANOG	SLC35A3	0.0028623207472264767
MXI1	SNRPB	0.0028621486853808165
DNMT3B	PLOD2	0.0028619011864066124
GATA4	CEP55	0.002861689543351531
DNMT3B	CCDC82	0.002861596178263426
NANOG	PRSS23	0.0028613947797566652
GATA3	ZNF518B	0.002861347049474716
DNMT3B	ARHGAP42	0.0028611349407583475
NANOG	ERCC-00165	0.002861051121726632
AR	ERCC-00009	0.0028609565924853086
JUND	AIP	0.0028607735875993967
LEF1	SLCO2A1	0.002860540058463812
AR	ERCC-00171	0.0028605260886251926
DNMT3B	JUND	0.0028604883700609207
MLLT3	TRIM25	0.0028603398241102695
EZH2	ITGA5	0.0028602557722479105
ZFP42	CLGN	0.0028602341189980507
GATA3	AK4	0.0028599794022738934
HAND2	GPR83	0.0028598185162991285
TCF4	PDCD11	0.0028596967458724976
MXI1	DNMT1	0.0028595507610589266
PRDM1	NDUFC2-KCTD14	0.0028593852184712887
KLF5	STK17B	0.002859338652342558
EGR1	ARHGAP42	0.002859120722860098
DNMT3B	ALPK2	0.0028589863795787096
GATA2	SYNE2	0.002858890453353524
SNAI2	CREB3L2	0.0028588124550879
SNAI2	BCL11B	0.002858676016330719
GATA3	MEIS1	0.0028586748521775007
MLLT3	TJP2	0.002858635736629367
SNAI2	CXXC1	0.002858429681509733
NANOG	ANKRD50	0.0028584084939211607
POU5F1	GRHL1	0.002858393592759967
SNAI2	DACH1	0.0028582450468093157
MXI1	FOXD3	0.002858214545994997
FOXH1	BCAR3	0.0028582008089870214
MXI1	C12ORF23	0.00285808346234262
TCF4	SHOX	0.0028576962649822235
LEF1	TMEM38B	0.0028575004544109106
GATA4	CCDC82	0.002857225015759468
TP53	LEPREL1	0.0028571293223649263
BCL11A	POU2AF1	0.0028570638969540596
MLLT3	TRERF1	0.0028567390982061625
GATA2	CDCA7L	0.002856534905731678
STAT3	ST3GAL6	0.0028563779778778553
JUND	ATG4C	0.0028563260566443205
DNMT3B	RFPL2	0.0028561600483953953
GATA2	ERCC-00042	0.002856086241081357
SNAI2	YAF2	0.002855989383533597
MLLT3	ZNF398	0.002855597762390971
MXI1	ERCC-00076	0.002855474129319191
SNAI2	ASXL1	0.0028553735464811325
PRDM1	CCNE2	0.0028552517760545015
HAND2	DAXX	0.0028551085852086544
BCL11A	SMAD6	0.0028550811111927032
CTNNB1	HDAC9	0.002854999853298068
SMAD2	ROR2	0.0028545218519866467
JUND	ZNF8	0.002854245016351342
MLLT3	ETV7	0.0028539951890707016
TCF4	VHL	0.0028538634069263935
MLLT3	ZNF239	0.0028536729514598846
DNMT3B	FBN1	0.0028535397723317146
SNAI2	ROR2	0.0028530347626656294
EZH2	TIPARP	0.0028529406990855932
EOMES	GATA2	0.0028529062401503325
HAND2	APOBEC3C	0.002852749777957797
EGR1	FREM1	0.0028527199756354094
MLLT3	ITGA6	0.0028527111280709505
SNAI2	ATF6	0.002852683188393712
DNMT3B	AMIGO2	0.002852230565622449
HAND2	RPL17-C18ORF32	0.0028520976193249226
SMAD2	SLC36A4	0.0028520296327769756
AR	POU2AF1	0.0028518387116491795
LEF1	PAM	0.0028518002945929766
ZFP42	ZEB2	0.002851709956303239
GATA6	ZNF587	0.0028515150770545006
LEF1	TLR7	0.0028513662982732058
GATA4	GABRB2	0.0028513569850474596
JUND	SLC35F1	0.002851090393960476
LEF1	COMMD10	0.0028510568663477898
MXI1	UTP18	0.002850904129445553
TRIM28	ERCC-00136	0.0028508396353572607
JUND	PRDM14	0.0028507441747933626
BCL11A	CREB3L2	0.0028507059905678034
MLLT3	ZNF165	0.0028505283407866955
GATA4	B3GNT5	0.0028503849171102047
SNAI2	POLR2F	0.0028503744397312403
DNMT3B	PRSS23	0.0028503667563199997
BCL11A	CLDN11	0.002850355114787817
MLLT3	PRMT6	0.002850317396223545
HAND2	AGL	0.0028501374181360006
SNAI2	PSMD9	0.0028500636108219624
GATA2	FBXO5	0.0028500009793788195
LEF1	RAX2	0.0028499579057097435
LEF1	AK4	0.0028499059844762087
JUND	FZD5	0.002849898301064968
KLF5	STT3B	0.0028498691972345114
GATA6	ZNF83	0.0028495455626398325
DNMT3B	NFKBIA	0.002849461045116186
GATA3	TRAF6	0.0028494440484791994
SNAI2	SLC39A11	0.0028491076081991196
DNMT3B	COL4A6	0.002849053591489792
GATA6	PURA	0.0028486496303230524
FOXH1	ERCC-00095	0.0028486165683716536
SNAI2	MCM3	0.002848536940291524
HAND2	UTP18	0.00284847361035645
FOXP1	OTX2	0.0028484566137194633
AR	ERCC-00043	0.0028484363574534655
EOMES	PRMT6	0.002848162781447172
MXI1	ERCC-00145	0.0028480689506977797
TFAP2A	ERCC-00060	0.002848045900464058
LEF1	CNTRL	0.0028479730244725943
DNMT3B	RNF19A	0.002847666386514902
EOMES	SIRT1	0.0028475194703787565
DNMT3B	SH3RF1	0.0028473271522670984
KLF5	DUSP4	0.002847275696694851
BCL11A	AIP	0.0028471630066633224
MLLT3	SSB	0.0028471455443650484
PRDM1	C3ORF14	0.0028471408877521753
GATA3	MEPE	0.0028471031691879034
NANOG	MCCC1	0.0028467895463109016
TP53	PLXNA2	0.0028466207440942526
PRDM1	ERCC6L	0.0028464950155466795
FOXP1	TRDN	0.002846398623660207
EZH2	CRABP2	0.0028462582267820835
HAND2	SH3BGRL	0.0028462151531130075
BCL11A	FER	0.0028461467009037733
FOXP1	ASB9	0.002846138784661889
GATA6	MAPK10	0.002846009563654661
STAT3	BCL11B	0.002845973474904895
ZFP42	JUND	0.002845478244125843
HAND2	PHLDB2	0.002845281735062599
GATA4	MXD4	0.0028451578691601753
SMAD2	NOL11	0.0028451376128941774
DNMT3B	KDELR3	0.0028450661338865757
HAND2	RUVBL2	0.0028448610100895166
LEF1	ITPR2	0.002844819100573659
SOX17	ZNF512	0.002844808856025338
MXI1	POLR2H	0.00284479814581573
GATA3	LTBP1	0.0028447499498724937
DNMT3B	TGFB1	0.002844716887921095
SNAI2	GTF2H2	0.0028446957003325224
SOX17	ZBTB38	0.002844681963324547
SMAD2	NUP35	0.002844408620148897
PRDM1	KLHL12	0.002844029339030385
AR	SCD5	0.0028439119923859835
GATA2	RPE	0.002843791153281927
JUND	TBC1D4	0.0028437827713787556
MXI1	HMGN2	0.0028436079155653715
NANOG	GYPB	0.0028434644918888807
SOX17	ATG4C	0.0028432051185518503
MXI1	TCEA1	0.002843025140464306
GATA4	ERCC-00096	0.002842680085450411
SOX17	WDR35	0.0028425659984350204
GATA2	GDAP1	0.002842527348548174
BCL11A	VPS54	0.0028424514457583427
ZFP42	RGPD2	0.0028424286283552647
JUND	ADAMTS3	0.0028422835748642683
GATA3	THAP9	0.0028421743772923946
SMAD2	FER	0.002842119662091136
SOX2	TLE3	0.0028421066235750914
GATA2	ZNF521	0.0028419760055840015
FOXH1	HAS2	0.002841948065906763
TCF4	ITGA5	0.002841888926923275
MLLT3	SRSF3	0.0028418127913028
HAND2	DNAJC2	0.0028417964931577444
GATA3	MTERF	0.002841696608811617
TCF4	PCDH10	0.0028416598215699196
MXI1	ERCC-00004	0.00284164072945714
JUND	GTF3C4	0.0028408977668732405
FOXP1	FOXJ1	0.0028406872879713774
NANOG	TRPS1	0.002840659813955426
GATA4	TNC	0.00284063839353621
MXI1	BCL11A	0.002840561792254448
SOX17	CHEK2	0.0028403718024492264
EOMES	ANXA3	0.0028403368778526783
SNAI2	DPH2	0.0028402553871273994
DNMT3B	CREB3L4	0.00284008146263659
AR	MLLT6	0.002840036991983652
PRDM1	SRSF10	0.002839993918314576
DNMT3B	LRIG3	0.00283997249789536
GATA4	HEG1	0.002839695429429412
NANOG	RXRG	0.0028396279085427523
KLF5	PDCD11	0.002839508932083845
STAT3	IL6ST	0.002839419525116682
GATA4	SERTAD2	0.0028393983375281096
KLF5	PDGFA	0.0028393585234880447
GATA2	STAT3	0.00283929449506104
GATA6	REV3L	0.0028392672538757324
JUND	MCM3	0.002839231165125966
MLLT3	ZNF512	0.0028392088133841753
EGR1	ERCC-00095	0.0028391508385539055
JUND	SLC46A3	0.002838966902345419
LEF1	STT3B	0.002838937332853675
MXI1	RNPS1	0.0028388442005962133
SMAD2	EPB41L3	0.002838841639459133
OTX2	SENP7	0.0028383610770106316
OTX2	TEAD1	0.0028383235912770033
EOMES	POU2F1	0.0028381652664393187
ZFP42	SULF2	0.0028379897121340036
ZFP42	C12ORF23	0.002837972017005086
BCL11A	CALB1	0.002837421605363488
SNAI2	PBXIP1	0.0028371564112603664
SOX2	ST8SIA4	0.0028369934298098087
GATA3	OTX2	0.002836749190464616
SNAI2	LUM	0.002836512168869376
SOX17	RAVER2	0.0028363617602735758
GATA4	ZFHX3	0.00283635500818491
EGR1	BCAR3	0.0028362711891531944
EOMES	UBTF	0.0028362555895000696
MLLT3	TMEM131	0.0028362355660647154
OTX2	HOXB3	0.002836220432072878
OTX2	DKK1	0.0028361957520246506
EZH2	ELMO1	0.002835905645042658
LEF1	PLSCR4	0.0028358830604702234
SOX2	FOXK1	0.002835743362084031
SNAI2	THAP9	0.0028356665279716253
FOXH1	NCOA6	0.0028353985399007797
MXI1	FST	0.0028351186774671078
SMAD2	REV3L	0.0028348430059850216
STAT3	PIK3R5	0.002834829967468977
TCF4	LGR5	0.002834681188687682
FOXP1	PCDH10	0.0028346769977360964
OTX2	ASH2L	0.002834536600857973
GATA4	APC	0.002834487473592162
FOXP1	FREM1	0.002834482816979289
ZFP42	MEF2D	0.002834357786923647
MLLT3	GTF3C4	0.0028343098238110542
MXI1	NFE2L3	0.002833981066942215
MXI1	MAP4K3	0.0028336122632026672
SNAI2	EZH2	0.002833545906469226
MLLT3	WDR3	0.0028335051611065865
SNAI2	MRPL1	0.0028332832735031843
JUND	SNRPD1	0.0028330974746495485
MXI1	LGR4	0.002832949161529541
EOMES	TDP2	0.002832812024280429
EGR1	FOXJ2	0.002832790371030569
ZFP42	PHLDA1	0.002832775702700019
SOX17	KAT6A	0.002832650439813733
SMAD2	GABRB3	0.002832532161846757
GATA3	EEF1A1	0.0028324699960649014
EGR1	ZNF518B	0.002832437166944146
PRDM1	MAP4K3	0.0028324045706540346
AR	PCDH7	0.002832334488630295
EGR1	REV3L	0.002832314930856228
PRDM1	ALG6	0.0028319675475358963
EOMES	ERCC-00113	0.0028316834941506386
DNMT3B	VWA5A	0.002831490710377693
JUND	RAVER2	0.002831436228007078
MLLT3	TBX3	0.002831429010257125
GATA6	MDM4	0.002831393852829933
DNMT3B	WWTR1	0.0028313046786934137
TCF4	JUND	0.0028312697540968657
GATA6	ARFGAP3	0.0028311610221862793
OTX2	MLLT3	0.002831115387380123
EZH2	PURA	0.002831093966960907
EZH2	BARX2	0.0028308266773819923
SOX17	TRUB1	0.002830768935382366
GATA2	ERCC-00009	0.002830572659149766
GATA3	FAM135A	0.0028305393643677235
NANOG	PCDH10	0.002830484416335821
SMAD2	TADA1	0.0028304290026426315
KLF5	ERCC-00171	0.002830298151820898
EOMES	KLHL12	0.0028300839476287365
MXI1	HPRT1	0.002830071374773979
PRDM1	SAP18	0.00282990001142025
GATA2	DPF2	0.0028298390097916126
JUND	PREPL	0.002829832024872303
EZH2	MXD4	0.002829603850841522
GATA4	RAB31	0.0028295780066400766
SNAI2	ZNF488	0.002829452510923147
JUND	BCLAF1	0.002829365199431777
GATA6	PBXIP1	0.0028293330688029528
GATA3	ZKSCAN1	0.0028290103655308485
MXI1	TIMM8A	0.002828922588378191
TCF4	NAA15	0.00282873772084713
LEF1	CRX	0.0028287183959037066
SNAI2	SENP7	0.0028286748565733433
SOX2	KLF8	0.0028286194428801537
OTX2	REV3L	0.0028285945300012827
AR	RAX2	0.0028281582053750753
PRDM1	SORL1	0.0028276601806282997
SOX17	DKK1	0.0028275528457015753
NANOG	SOX7	0.002827270654961467
SNAI2	RFESD	0.0028271451592445374
SNAI2	DNAJC2	0.0028271328192204237
MXI1	ATG4C	0.0028270811308175325
GATA3	CSDE1	0.0028270725160837173
BCL11A	CEP85L	0.0028270625043660402
TCF4	COBLL1	0.0028270455077290535
GATA2	MALT1	0.0028270212933421135
MXI1	POLR2K	0.0028268788009881973
SNAI2	PGR	0.00282685155980289
LEF1	KLHL24	0.00282666296698153
GATA3	SLC6A15	0.0028266271110624075
HAND2	BTBD10	0.0028265640139579773
SOX17	FOXK1	0.0028265495784580708
NANOG	ELMO1	0.0028264920692890882
EOMES	DCLK1	0.0028262739069759846
TEAD4	ERCC-00043	0.0028262068517506123
OTX2	MEPE	0.0028261831030249596
SNAI2	ZNF83	0.002826066454872489
SNAI2	C11ORF46	0.0028259388636797667
SMAD2	AK4	0.0028256713412702084
GATA3	PRSS23	0.002825310919433832
GATA6	ERCC-00145	0.0028252529446035624
EZH2	BCAR3	0.0028252312913537025
DNMT3B	LUM	0.002825108589604497
GATA2	ARFGAP3	0.002825017087161541
GATA6	ANKRD26	0.002824215218424797
PRDM1	TCF4	0.0028239558450877666
SNAI2	PMAIP1	0.002823600312694907
STAT3	KLF6	0.0028234815690666437
GATA2	PARN	0.002823382616043091
HAND2	KIF23	0.0028233628254383802
HAND2	CNBP	0.002823198912665248
GATA3	LMO3	0.00282313022762537
NANOG	SLC46A3	0.002822699723765254
KLF5	TRUB1	0.0028225413989275694
BCL11A	TSPAN12	0.0028224324341863394
NANOG	RFPL2	0.002822424517944455
EOMES	GTF2H2	0.0028222762048244476
SMAD2	FAM46A	0.0028221323154866695
SMAD2	MLLT6	0.0028220955282449722
GATA2	CASD1	0.0028218587394803762
NANOG	SULF2	0.0028215262573212385
MLLT3	SOX2	0.002821473404765129
OTX2	STK17B	0.0028214515186846256
TCF4	MAFG	0.002821391448378563
JUND	TJP2	0.0028213663026690483
SNAI2	DEK	0.002821314847096801
OTX2	ZBTB10	0.0028212512843310833
STAT3	DUSP4	0.0028210654854774475
TP53	MAN1A1	0.0028208850417286158
DNMT3B	EPHA4	0.002820865251123905
GATA3	TAF1L	0.0028207292780280113
GATA2	PLAU	0.002820700639858842
SNAI2	NUP35	0.0028206421993672848
EZH2	LEPREL1	0.0028206161223351955
TCF4	ERCC-00002	0.002820596331730485
GATA2	KLHL24	0.0028204084374010563
KLF5	CNTRL	0.002820391207933426
TCF4	ZHX3	0.0028203746769577265
TCF4	TMEM131	0.0028201602399349213
BCL11A	CNTRL	0.0028198484797030687
SNAI2	DSCC1	0.0028197579085826874
MXI1	FBN1	0.002819573739543557
SNAI2	WLS	0.002819439396262169
SOX2	TMOD1	0.0028193341568112373
EZH2	TTC39B	0.0028192950412631035
AR	HLA-DQB1	0.0028192787431180477
GATA3	CALCOCO1	0.002819183049723506
SOX17	KIAA0528	0.0028191334567964077
JUND	NDC80	0.0028191320598125458
GATA3	CUX1	0.0028191159944981337
FOXH1	STC1	0.0028190792072564363
SMAD2	TFPI	0.00281887361779809
EZH2	TMSB15B	0.002818783512338996
MXI1	PRDM14	0.0028187506832182407
MLLT3	RAVER2	0.0028187474235892296
GATA4	NR3C1	0.002818681765347719
GATA4	PENK	0.0028184973634779453
MLLT3	ARNT2	0.002818492939695716
MXI1	LIN28A	0.0028184924740344286
ZFP42	SYNC	0.00281848618760705
NANOG	ERCC-00043	0.002818408887833357
JUND	TFAP4	0.0028183916583657265
JUND	BMPER	0.002818348351866007
MLLT3	ITPR2	0.00281762913800776
HAND2	KAL1	0.002817572792991996
ZFP42	ZNF521	0.002817037981003523
DNMT3B	HTRA1	0.002816742053255439
GATA6	OAS1	0.0028166838455945253
SNAI2	NCAPG	0.0028157050255686045
GATA6	BARX2	0.0028156903572380543
GATA6	DACH1	0.002815413987264037
LEF1	SHOX	0.0028151848819106817
SMAD2	CNBP	0.002815112005919218
BCL11A	SLC46A3	0.0028151010628789663
SNAI2	RAD51AP1	0.0028149455320090055
KLF5	REL	0.0028147108387202024
GATA3	MXI1	0.0028146589174866676
TCF4	HAND1	0.002814521547406912
NANOG	HOXB2	0.0028144139796495438
GATA4	ZFYVE16	0.002814400475472212
EOMES	ERCC-00044	0.0028143913950771093
JUND	RAI14	0.0028142714872956276
OTX2	CIITA	0.002814261708408594
MLLT3	FOXJ2	0.002814201172441244
KLF5	SMAD2	0.002814025618135929
EZH2	NUAK1	0.0028139790520071983
POU5F1	RHOBTB3	0.0028139413334429264
BCL11A	ARID3A	0.002813522471114993
GATA2	KAT7	0.002813465427607298
